Year;Month;Day;Period;101;102;103;104;113;118;119;122;122
2020;4;21;11;85.6;43.3;55.1;20.1;82.3;78.6;53.4;226.2;0
2020;4;21;12;85.5;42.9;57.3;20.4;81.3;81.8;56;226.2;0
2020;4;21;13;82.9;40.9;55;19.8;80.8;79;53.8;226.2;0
2020;4;21;14;82.3;40.1;49.4;20.4;78.6;71.9;48;235.2;0
2020;4;21;15;81.5;40.4;39;20.8;72.3;60.2;39.8;232.2;0
2020;4;21;16;70.6;34.4;26.2;17.8;62.3;41;26.2;223.8;0
2020;4;21;17;47.9;23;10.1;12.3;35.9;18.2;10.5;223.8;0
2020;4;21;18;0;0;0;0;0;0;0;220.8;21.2
2020;4;21;19;0;0;0;0;0;0;0;226.2;33.9
2020;4;21;20;0;0;0;0;0;0;0;214.8;50.3
2020;4;21;21;0;0;0;0;0;0;0;153;50.3
2020;4;21;22;0;0;0;0;0;0;0;155.4;123.8
2020;4;21;23;0;0;0;0;0;0;0;147;188.4
2020;4;21;24;0;0;0;0;0;0;0;147;192.2
2020;4;22;1;0;0;0;0;0;0;0;155.4;409.6
2020;4;22;2;0;0;0;0;0;0;0;155.4;364.8
2020;4;22;3;0;0;0;0;0;0;0;158.4;303.7
2020;4;22;4;0;0;0;0;0;0;0;229.2;348.3
2020;4;22;5;0;0;0;0;0;0;0;232.2;421.2
2020;4;22;6;35.4;18.6;0.2;9.5;30.8;0;0.2;235.2;372.7
2020;4;22;7;65.4;32.2;12.2;16.4;56;16.4;11.4;232.2;341.6
2020;4;22;8;78.1;38.5;27.7;19.3;72.9;37.7;26.5;226.2;352.8
2020;4;22;9;82.6;41;40.2;20.4;79.6;56.2;39;229.2;151.4
2020;4;22;10;84.1;41.8;48.6;20.6;80.7;69.9;47.9;226.2;35.5
2020;4;22;11;82.1;40.1;53.5;20.6;78.7;77.1;52.1;229.2;0.8
2020;4;22;12;84.1;41.7;54.7;21.2;77.4;79.4;52.7;226.2;0.5
2020;4;22;13;84.7;42.3;53;21.1;75.6;75.7;48.8;235.2;0
2020;4;22;14;83.1;41.2;48.1;20.9;73.9;70.6;46.5;229.2;0
2020;4;22;15;80.6;39.5;40.2;20.3;73.1;60.3;39.6;237.6;0.9
2020;4;22;16;70.5;35;25.8;17.8;61.5;40.9;26.2;226.2;1
2020;4;22;17;48;23.5;10;12.4;35.4;18.4;10.6;229.2;0
2020;4;22;18;0;0;0;0;0;0;0;147;5.8
2020;4;22;19;0;0;0;0;0;0;0;153;42.3
2020;4;22;20;0;0;0;0;0;0;0;144.6;52.6
2020;4;22;21;0;0;0;0;0;0;0;73.8;79.2
2020;4;22;22;0;0;0;0;0;0;0;76.2;209.6
2020;4;22;23;0;0;0;0;0;0;0;65.4;297.2
2020;4;22;24;0;0;0;0;0;0;0;62.4;341.2
2020;4;23;1;0;0;0;0;0;0;0;76.2;312
2020;4;23;2;0;0;0;0;0;0;0;82.2;318.9
2020;4;23;3;0;0;0;0;0;0;0;153;312.5
2020;4;23;4;0;0;0;0;0;0;0;158.4;356.6
2020;4;23;5;0;0;0;0;0;0;0;153;342.3
2020;4;23;6;36.2;19;0.2;9.8;30.5;0;0.2;164.4;322.1
2020;4;23;7;64;32.1;12;16.5;54.8;16.6;11.5;232.2;379.1
2020;4;23;8;77.9;39.5;26.9;19.9;69.4;37.2;26.1;232.2;450
2020;4;23;9;80;41.9;37.6;20.9;75.8;54.8;37.1;235.2;200.1
2020;4;23;10;82.2;41.7;45.6;20.7;76.3;68.1;46.4;229.2;90.2
2020;4;23;11;81.9;41.5;48.7;21.1;74.5;76.1;51.9;229.2;41
2020;4;23;12;82.2;41.4;51.1;21;71.5;78.8;54.5;229.2;21
2020;4;23;13;82.5;41.5;50.6;20.8;68.9;76;52.1;229.2;19.6
2020;4;23;14;80.5;39.5;46.2;20.7;71;67.5;46.3;232.2;17.3
2020;4;23;15;79.7;39.6;38.5;20.2;70;54.6;36.4;226.2;18.8
2020;4;23;16;69.1;34.4;24.7;17.5;58.8;39.2;25.4;232.2;23.4
2020;4;23;17;45.1;22.8;9.7;12;30.2;17.5;10.5;226.2;24.5
2020;4;23;18;0;0;0;0;0;0;0;220.8;33.3
2020;4;23;19;0;0;0;0;0;0;0;223.8;19.2
2020;4;23;20;0;0;0;0;0;0;0;206.4;0.7
2020;4;23;21;0;0;0;0;0;0;0;150;188.2
2020;4;23;22;0;0;0;0;0;0;0;102;415.8
2020;4;23;23;0;0;0;0;0;0;0;73.8;518.5
2020;4;23;24;0;0;0;0;0;0;0;73.8;700.4
2020;4;24;1;0;0;0;0;0;0;0;79.2;690.8
2020;4;24;2;0;0;0;0;0;0;0;76.2;650.5
2020;4;24;3;0;0;0;0;0;0;0;158.4;571.7
2020;4;24;4;0;0;0;0;0;0;0;232.2;624.6
2020;4;24;5;0;0;0;0;0;0;0;229.2;587.1
2020;4;24;6;33.3;16.8;0.2;8.8;21.8;0;0.2;232.2;329.9
2020;4;24;7;55.8;27.7;11.6;14.2;28.2;17.2;12.2;232.2;322.8
2020;4;24;8;70;36.4;22.9;18.5;36.2;36.8;25.6;226.2;267.3
2020;4;24;9;78;39;32.8;19.1;52.1;50.2;35.2;232.2;118.9
2020;4;24;10;78.3;39.9;37;20.2;57.1;62.7;41.9;229.2;109.8
2020;4;24;11;76.6;39.5;42.6;19.5;60.7;72.7;46.9;232.2;71.8
2020;4;24;12;72.7;37.2;50.5;18.1;52.9;69.3;51.6;229.2;66.6
2020;4;24;13;66.1;34.7;50.4;16.6;62.7;75;48;229.2;106
2020;4;24;14;50.1;29.8;45.1;13.6;67.7;63.2;45.5;232.2;158.1
2020;4;24;15;63;30.5;28.3;15.8;60;52.6;38.7;229.2;202.5
2020;4;24;16;21.5;16.7;25.5;11;30.9;31.9;26.3;229.2;271.3
2020;4;24;17;22.6;8;10.1;2.9;18.2;11;10.8;229.2;297.3
2020;4;24;18;0;0;0;0;0;0;0;99;314.4
2020;4;24;19;0;0;0;0;0;0;0;28.2;244.6
2020;4;24;20;0;0;0;0;0;0;0;22.8;275.4
2020;4;24;21;0;0;0;0;0;0;0;25.2;358.7
2020;4;24;22;0;0;0;0;0;0;0;22.8;489.2
2020;4;24;23;0;0;0;0;0;0;0;22.8;406.6
2020;4;24;24;0;0;0;0;0;0;0;22.8;372.4
2020;4;25;1;0;0;0;0;0;0;0;22.8;323.7
2020;4;25;2;0;0;0;0;0;0;0;22.8;280.5
2020;4;25;3;0;0;0;0;0;0;0;22.8;244
2020;4;25;4;0;0;0;0;0;0;0;22.8;190.6
2020;4;25;5;0;0;0;0;0;0;0;39.6;142.7
2020;4;25;6;38.7;18.9;0.3;10.1;30.4;0;0.2;82.2;84.8
2020;4;25;7;68;32.6;12.6;16.5;52.8;11.2;11.9;155.4;69.3
2020;4;25;8;80.8;37.7;28.1;18.9;69.8;29.1;27.6;155.4;62.7
2020;4;25;9;87;42.6;41;21.3;76.4;43.5;40.7;229.2;16.3
2020;4;25;10;88.1;43.6;49.3;21.9;78.8;57.8;49;235.2;23.2
2020;4;25;11;88.5;44.1;54.8;22.1;79.3;63.7;53.7;232.2;84.3
2020;4;25;12;87.3;43.4;56.6;21.6;78.9;64.2;55.9;232.2;65.1
2020;4;25;13;86.8;43.2;55;21.1;78.4;62;55.2;232.2;69
2020;4;25;14;86;42.7;49.3;21.2;76.4;53.4;49.8;235.2;77.1
2020;4;25;15;80.6;40;39.6;19.7;71.5;45.2;39.3;232.2;87.6
2020;4;25;16;73.8;36.1;26.9;18.5;62.9;34.4;27.6;232.2;95.3
2020;4;25;17;51.8;24.7;10.6;13.1;37.3;12.2;11.2;229.2;183.5
2020;4;25;18;0;0;0;0;0;0;0;229.2;25.2
2020;4;25;19;0;0;0;0;0;0;0;96;85.4
2020;4;25;20;0;0;0;0;0;0;0;76.2;64.5
2020;4;25;21;0;0;0;0;0;0;0;73.8;75.9
2020;4;25;22;0;0;0;0;0;0;0;76.2;157.2
2020;4;25;23;0;0;0;0;0;0;0;65.4;125.4
2020;4;25;24;0;0;0;0;0;0;0;56.4;36.9
2020;4;26;1;0;0;0;0;0;0;0;79.2;46.9
2020;4;26;2;0;0;0;0;0;0;0;76.2;124.9
2020;4;26;3;0;0;0;0;0;0;0;79.2;230.4
2020;4;26;4;0;0;0;0;0;0;0;76.2;256.2
2020;4;26;5;0;0;0;0;0;0;0;79.2;319.7
2020;4;26;6;39.7;19.4;0.3;10.2;31.5;0;0.3;79.2;433.2
2020;4;26;7;68.8;34.5;13;16.6;56.8;17.1;12.2;82.2;430.8
2020;4;26;8;83.1;42;28.7;21;71.4;29.4;27.6;155.4;425.8
2020;4;26;9;90.8;45.4;42.6;22.7;77.1;47.6;40.5;169.8;288.1
2020;4;26;10;92;46.2;51.3;23.2;78.3;58.2;48.3;229.2;221.2
2020;4;26;11;91.6;45.7;56.9;22.9;80.8;76.3;52.2;235.2;131.3
2020;4;26;12;91;45;58.8;22.5;81.9;81.7;55.6;232.2;181.3
2020;4;26;13;89.8;45.3;55.7;22.8;80.1;80;53.5;229.2;100.9
2020;4;26;14;87.2;44.8;49.4;22.5;76.5;72.9;49;237.6;123.1
2020;4;26;15;83.9;41.8;40.6;21.1;74.3;60.4;41.2;229.2;205.2
2020;4;26;16;74.4;37.1;27.1;18.9;63.9;38.2;25.5;232.2;294.4
2020;4;26;17;51.6;25.3;10.7;13.3;37.6;17.8;10.1;226.2;421
2020;4;26;18;0;0;0;0;0;0;0;229.2;452.7
2020;4;26;19;0;0;0;0;0;0;0;229.2;506.3
2020;4;26;20;0;0;0;0;0;0;0;201;518.9
2020;4;26;21;0;0;0;0;0;0;0;150;577.9
2020;4;26;22;0;0;0;0;0;0;0;73.8;532.7
2020;4;26;23;0;0;0;0;0;0;0;76.2;638.2
2020;4;26;24;0;0;0;0;0;0;0;76.2;635.8
2020;4;27;1;0;0;0;0;0;0;0;76.2;591.7
2020;4;27;2;0;0;0;0;0;0;0;102;537.5
2020;4;27;3;0;0;0;0;0;0;0;153;524.6
2020;4;27;4;0;0;0;0;0;0;0;155.4;544.5
2020;4;27;5;0;0;0;0;0;0;0;153;529.8
2020;4;27;6;39.4;19.4;0.4;10.7;31.6;0;0.3;158.4;469.3
2020;4;27;7;64.3;31.8;12.6;16.5;55;18.6;12.3;155.4;429.7
2020;4;27;8;76.8;37.6;27.9;19.2;68.9;39.3;27.7;184.2;355.1
2020;4;27;9;83.2;40.2;40.7;21.5;74.4;57.8;39.7;235.2;201.8
2020;4;27;10;85.6;43;46.8;21.9;76.4;70;47.9;229.2;104.5
2020;4;27;11;87.3;43.5;53.6;22.2;77.4;77.3;52.5;235.2;68.5
2020;4;27;12;86.1;42.8;55.4;22;76.7;80.1;54.8;232.2;91.3
2020;4;27;13;84.7;41.8;53.2;21.6;73.5;76.2;53.3;232.2;85.9
2020;4;27;14;83.9;41.4;47.7;21.5;73.3;69.3;48.9;229.2;70.1
2020;4;27;15;84;41.5;40.5;21.3;72.8;55.2;40.1;229.2;35.9
2020;4;27;16;72.4;35.9;26.1;18.5;62.1;39.7;26.8;226.2;15.8
2020;4;27;17;49.7;24.4;10.3;13;37.2;17.9;11.1;235.2;28.6
2020;4;27;18;0;0;0;0;0;0;0;226.2;27
2020;4;27;19;0;0;0;0;0;0;0;212.4;0
2020;4;27;20;0;0;0;0;0;0;0;172.8;0
2020;4;27;21;0;0;0;0;0;0;0;153;0.7
2020;4;27;22;0;0;0;0;0;0;0;150;42.9
2020;4;27;23;0;0;0;0;0;0;0;153;16.5
2020;4;27;24;0;0;0;0;0;0;0;153;64.4
2020;4;28;1;0;0;0;0;0;0;0;153;202.8
2020;4;28;2;0;0;0;0;0;0;0;155.4;314.1
2020;4;28;3;0;0;0;0;0;0;0;153;284.1
2020;4;28;4;0;0;0;0;0;0;0;155.4;362.5
2020;4;28;5;0;0;0;0;0;0;0;158.4;442.5
2020;4;28;6;38.6;19.5;0.4;10.4;30.8;0.2;0.3;232.2;412.3
2020;4;28;7;63.4;30.9;13.3;16;53.2;11.6;13.1;235.2;392.1
2020;4;28;8;74.3;37.3;26.2;18.9;65.7;24.2;27;232.2;339.8
2020;4;28;9;79.9;40.1;37;20.2;69.8;35.7;37.8;232.2;152.4
2020;4;28;10;82.5;41.2;44.5;21.2;73.6;48.6;46.9;232.2;116.7
2020;4;28;11;82.9;41;51.7;21;74.3;66.6;52.6;232.2;145.5
2020;4;28;12;81.7;40.6;51.7;20.8;75;71.7;51.5;235.2;200.7
2020;4;28;13;80.7;40.1;51.4;20.1;74;73.3;49.5;229.2;172.9
2020;4;28;14;79.6;39.9;46.2;19.7;69.3;63.5;46.4;229.2;161.8
2020;4;28;15;77.1;38.1;37.4;19.4;66.4;54.3;38.3;235.2;144.6
2020;4;28;16;67.1;33.9;25.7;16.4;54.6;34.4;26.3;229.2;145.4
2020;4;28;17;45.9;22.1;10.3;11.3;35.9;16;11;229.2;157.3
2020;4;28;18;0;0;0;0;0;0;0;232.2;0
2020;4;28;19;0;0;0;0;0;0;0;223.8;0
2020;4;28;20;0;0;0;0;0;0;0;217.8;0
2020;4;28;21;0;0;0;0;0;0;0;147;0
2020;4;28;22;0;0;0;0;0;0;0;153;0
2020;4;28;23;0;0;0;0;0;0;0;144.6;0
2020;4;28;24;0;0;0;0;0;0;0;82.2;0
2020;4;29;1;0;0;0;0;0;0;0;158.4;0
2020;4;29;2;0;0;0;0;0;0;0;153;0
2020;4;29;3;0;0;0;0;0;0;0;153;0
2020;4;29;4;0;0;0;0;0;0;0;158.4;0
2020;4;29;5;0;0;0;0;0;0;0;153;0.1
2020;4;29;6;40.3;20.3;0.4;10.6;31.3;0.4;0.3;155.4;0.5
2020;4;29;7;67.1;33.1;13;17;54.2;11.5;12.3;155.4;0
2020;4;29;8;80.2;39.8;28;19.9;68.3;28.6;27.5;155.4;0.2
2020;4;29;9;85.2;42.4;40.7;21.3;73.1;51.4;40.5;155.4;12.7
2020;4;29;10;88.1;44.1;50.1;21.8;75.5;59.9;49;155.4;0
2020;4;29;11;87.5;43.1;56;21.5;74.8;66.1;51.8;226.2;0
2020;4;29;12;86.3;43.3;56.7;21;76;75.3;54.5;229.2;0
2020;4;29;13;85.3;42.9;54.5;20.3;78;64.9;53.1;235.2;0.4
2020;4;29;14;84.7;42.8;48.3;20.5;75.9;53.1;48.9;232.2;24.8
2020;4;29;15;80.2;40.1;39.3;19.6;71.4;49.4;40.1;232.2;59.1
2020;4;29;16;73;36.1;26.7;18.3;62.8;33.8;27.9;235.2;138.5
2020;4;29;17;51.5;24.9;10.8;13.1;37.6;18;11.6;147;218.3
2020;4;29;18;0;0;0;0;0;0;0;144.6;287.8
2020;4;29;19;0;0;0;0;0;0;0;93.6;303.9
2020;4;29;20;0;0;0;0;0;0;0;76.2;250.1
2020;4;29;21;0;0;0;0;0;0;0;76.2;387.5
2020;4;29;22;0;0;0;0;0;0;0;76.2;475
2020;4;29;23;0;0;0;0;0;0;0;45;560.7
2020;4;29;24;0;0;0;0;0;0;0;76.2;596.2
2020;4;30;1;0;0;0;0;0;0;0;76.2;514.9
2020;4;30;2;0;0;0;0;0;0;0;79.2;457.8
2020;4;30;3;0;0;0;0;0;0;0;79.2;291.6
2020;4;30;4;0;0;0;0;0;0;0;76.2;245.2
2020;4;30;5;0;0;0;0;0;0;0;79.2;234.1
2020;4;30;6;34.7;21;0;7.3;32.3;0.2;0.4;82.2;305.2
2020;4;30;7;64.7;34;9.2;16.9;54.1;11.4;13.4;158.4;384.3
2020;4;30;8;80.3;40.7;22.1;20.3;70.3;25;26.8;153;273.2
2020;4;30;9;82.8;43.5;34;21.8;77.3;37;39;158.4;105.9
2020;4;30;10;55.3;30.7;24;21.9;78.2;47.5;48.3;161.4;36.2
2020;4;30;11;39.2;6.5;3.8;20.5;77.3;52.5;54.1;232.2;0
2020;4;30;12;46.9;12.3;3.9;5;69.6;55.4;55.9;232.2;0.3
2020;4;30;13;24.5;18.9;37;18;61.3;55.7;53.4;235.2;5.5
2020;4;30;14;40.3;25.9;39.2;17.1;67.1;47.3;46.8;229.2;21.4
2020;4;30;15;30;31.5;34.3;10.6;29;34.1;39.7;229.2;21.8
2020;4;30;16;44;26;23.2;0.5;51.3;24.1;25.2;232.2;19.6
2020;4;30;17;49;11.6;9.5;11;33.8;10.4;8.2;229.2;17.2
2020;4;30;18;0;0;0;0;0;0;0;226.2;60.9
2020;4;30;19;0;0;0;0;0;0;0;229.2;41
2020;4;30;20;0;0;0;0;0;0;0;220.8;11.5
2020;4;30;21;0;0;0;0;0;0;0;153;3.6
2020;4;30;22;0;0;0;0;0;0;0;150;23.9
2020;4;30;23;0;0;0;0;0;0;0;79.2;29.8
2020;4;30;24;0;0;0;0;0;0;0;65.4;0
2020;5;1;1;0;0;0;0;0;0;0;79.2;0
2020;5;1;2;0;0;0;0;0;0;0;76.2;0
2020;5;1;3;0;0;0;0;0;0;0;76.2;37.3
2020;5;1;4;0;0;0;0;0;0;0;79.2;19.4
2020;5;1;5;0;0;0;0;0;0;0;76.2;15.2
2020;5;1;6;41.3;20.2;0.5;10.8;32.2;0.4;0.4;82.2;27
2020;5;1;7;67.1;33;13.2;17.4;55.7;11.5;12.2;155.4;54.3
2020;5;1;8;78.9;38.8;28.5;19.2;70.6;24.8;27.2;155.4;48.1
2020;5;1;9;87;42.7;41.6;22;74.2;36.8;39.7;155.4;42.8
2020;5;1;10;87.7;43.3;49.5;22.4;74;45.9;47.8;166.8;39.5
2020;5;1;11;87.4;43.7;53.6;21.9;75.7;58;50.1;232.2;38.1
2020;5;1;12;86.3;42.9;55.1;21.9;76.5;63.1;53.7;229.2;35
2020;5;1;13;86.9;43.3;53.5;21.9;75.3;68.1;52.5;237.6;24.1
2020;5;1;14;86.8;43.1;48.9;22;72.8;65.7;47.6;229.2;16
2020;5;1;15;85.4;42.7;39.6;22.2;70.6;55;39.9;235.2;18.6
2020;5;1;16;73.6;36.2;26.2;18.9;59.8;39.1;26.3;232.2;25.8
2020;5;1;17;51.7;25.1;10.6;13.3;37.3;17.5;11.1;235.2;7.2
2020;5;1;18;0.1;0;0;0;0;0;0;232.2;20.7
2020;5;1;19;0;0;0;0;0;0;0;181.2;48.7
2020;5;1;20;0;0;0;0;0;0;0;150;44
2020;5;1;21;0;0;0;0;0;0;0;76.2;50.1
2020;5;1;22;0;0;0;0;0;0;0;48;80.5
2020;5;1;23;0;0;0;0;0;0;0;76.2;63.7
2020;5;1;24;0;0;0;0;0;0;0;76.2;20.1
2020;5;2;1;0;0;0;0;0;0;0;76.2;2.1
2020;5;2;2;0;0;0;0;0;0;0;76.2;0
2020;5;2;3;0;0;0;0;0;0;0;79.2;0
2020;5;2;4;0;0;0;0;0;0;0;85.2;0.2
2020;5;2;5;0;0;0;0;0;0;0;158.4;6.5
2020;5;2;6;41.7;21.5;0.5;11.4;31.8;0.5;0.4;150;66.1
2020;5;2;7;67.9;34.8;13;17.7;53.5;13;12.3;153;39.1
2020;5;2;8;80.5;41.1;28;20.7;67.3;30.2;27.1;161.4;59.5
2020;5;2;9;84.3;42.1;39.9;21.1;71.8;46.5;38.6;217.8;25.6
2020;5;2;10;86.3;43.5;48.4;21.5;72.6;64;45.3;223.8;28.1
2020;5;2;11;86.1;43.1;53.2;21.5;74.3;73.8;51.9;223.8;155.7
2020;5;2;12;85.5;42.3;54.8;21.2;73.7;75.5;52.9;217.8;125.6
2020;5;2;13;84.8;42.4;52.3;21.4;74.4;75;51.4;226.2;215.5
2020;5;2;14;84.1;42.7;47.4;21.6;70.9;68.4;47.2;220.8;70.4
2020;5;2;15;81.5;40.5;39.1;20.7;65.4;56.4;38.9;220.8;242.6
2020;5;2;16;71.3;35.5;25.8;18.1;60;36.7;26.4;214.8;226.4
2020;5;2;17;50;24.5;10.5;12.9;37.1;16;11.2;93.6;188.1
2020;5;2;18;0.1;0;0;0;0;0;0;76.2;89.9
2020;5;2;19;0;0;0;0;0;0;0;73.8;68.6
2020;5;2;20;0;0;0;0;0;0;0;54;102.4
2020;5;2;21;0;0;0;0;0;0;0;28.2;44.6
2020;5;2;22;0;0;0;0;0;0;0;76.2;119.5
2020;5;2;23;0;0;0;0;0;0;0;79.2;282.7
2020;5;2;24;0;0;0;0;0;0;0;76.2;649.9
2020;5;3;1;0;0;0;0;0;0;0;79.2;682.1
2020;5;3;2;0;0;0;0;0;0;0;73.8;696.9
2020;5;3;3;0;0;0;0;0;0;0;76.2;699.1
2020;5;3;4;0;0;0;0;0;0;0;76.2;697.9
2020;5;3;5;0;0;0;0;0;0;0;79.2;696.9
2020;5;3;6;41.4;21.3;0.5;11.2;28.9;0.5;0.4;76.2;698.7
2020;5;3;7;66.7;33.9;12.8;17.6;52.7;12.4;12;153;686.8
2020;5;3;8;78.4;40.2;27;21.1;66.3;33.6;25.5;206.4;583.1
2020;5;3;9;83.4;42.1;38.9;21.8;71.9;52.9;38.4;220.8;333
2020;5;3;10;83.7;41.5;46.9;20.9;71.8;65.3;46.7;220.8;247.8
2020;5;3;11;82.9;41.2;51.3;20.7;73.5;72.7;51.1;226.2;234.4
2020;5;3;12;83.3;41.4;53.3;20.8;73.2;74;52.6;217.8;198.6
2020;5;3;13;83.2;42.3;51.2;21.3;71.7;71.6;51.7;220.8;178
2020;5;3;14;81.3;41.5;45.7;20.9;69.4;64.7;46.6;223.8;169.9
2020;5;3;15;79.4;40.1;38;20.3;67;54.4;38.6;220.8;219.8
2020;5;3;16;68.7;34.4;25.2;17.6;58.3;36.4;25.9;220.8;235.5
2020;5;3;17;46;22.7;10.3;12;35.6;16.1;11;223.8;174.3
2020;5;3;18;0;0;0;0;0;0;0;220.8;55
2020;5;3;19;0;0;0;0;0;0;0;220.8;34.5
2020;5;3;20;0;0;0;0;0;0;0;144.6;32.4
2020;5;3;21;0;0;0;0;0;0;0;73.8;72.9
2020;5;3;22;0;0;0;0;0;0;0;76.2;46.5
2020;5;3;23;0;0;0;0;0;0;0;76.2;75.6
2020;5;3;24;0;0;0;0;0;0;0;73.8;107
2020;5;4;1;0;0;0;0;0;0;0;76.2;13.7
2020;5;4;2;0;0;0;0;0;0;0;79.2;0
2020;5;4;3;0;0;0;0;0;0;0;76.2;0
2020;5;4;4;0;0;0;0;0;0;0;79.2;0
2020;5;4;5;0;0;0;0;0;0;0;79.2;0
2020;5;4;6;40.1;20.4;0.6;10.1;30.7;0.5;0.4;158.4;140.9
2020;5;4;7;62.6;31.8;12.5;15.9;52.9;11.8;12.1;223.8;364
2020;5;4;8;73.8;36.8;26.6;18.7;65.5;31.5;25.3;229.2;299.6
2020;5;4;9;78.4;38.6;38.5;20;70.1;49.3;36.8;223.8;252
2020;5;4;10;79.6;39;46.2;20.1;68.6;65;45.3;220.8;281.3
2020;5;4;11;78.1;38.9;48.9;19.6;72.1;73.3;50.5;220.8;330.8
2020;5;4;12;76.9;38.5;50.8;18.7;72;75.4;52.3;217.8;503.3
2020;5;4;13;77.9;38.7;50;19.3;71.2;73.7;50.7;217.8;653.4
2020;5;4;14;78.4;38.8;45.5;19.9;68.3;67.7;45.6;223.8;670.1
2020;5;4;15;76.5;38.4;37.2;19.4;64.8;56.9;37.6;220.8;629
2020;5;4;16;66.9;33.6;24.7;16.9;57.1;38.2;25.4;189.6;593.2
2020;5;4;17;45.7;22.4;10.2;11.6;35.4;17.7;11;220.8;632.6
2020;5;4;18;0;0;0;0;0;0;0;209.4;629
2020;5;4;19;0;0;0;0;0;0;0;155.4;664.6
2020;5;4;20;0;0;0;0;0;0;0;153;663.3
2020;5;4;21;0;0;0;0;0;0;0;76.2;652.9
2020;5;4;22;0;0;0;0;0;0;0;79.2;658.5
2020;5;4;23;0;0;0;0;0;0;0;76.2;640.7
2020;5;4;24;0;0;0;0;0;0;0;79.2;625
2020;5;5;1;0;0;0;0;0;0;0;76.2;560.9
2020;5;5;2;0;0;0;0;0;0;0;79.2;573.4
2020;5;5;3;0;0;0;0;0;0;0;76.2;511.7
2020;5;5;4;0;0;0;0;0;0;0;79.2;373.6
2020;5;5;5;0;0;0;0;0;0;0;79.2;281.6
2020;5;5;6;39.9;20.1;0.6;10;29.5;0.5;0.4;76.2;252.2
2020;5;5;7;62.3;30.8;12.6;16.1;48.5;12.7;12;85.2;271.6
2020;5;5;8;75;37.4;26.8;18.7;60.5;29.1;26;155.4;161.5
2020;5;5;9;81.6;40.3;38.5;20.1;69.4;48.7;38.9;155.4;116.5
2020;5;5;10;82.6;41;46.8;20.6;72.1;64;46.9;155.4;87.3
2020;5;5;11;82.1;40.8;51.9;20.5;74.9;72.9;51.5;155.4;89.4
2020;5;5;12;81.5;40.3;53.4;20.2;74.5;74.7;52.7;155.4;125.3
2020;5;5;13;81;39.7;51.5;19.4;73.9;73.1;50.7;184.2;170.3
2020;5;5;14;78.2;39.2;45.9;19.4;72.4;66;45.7;220.8;180.2
2020;5;5;15;73.3;36.7;37;18.5;67.1;53.6;37.6;223.8;167.7
2020;5;5;16;68.4;34.2;25.2;17.1;59.1;39;25.4;226.2;156.8
2020;5;5;17;47.3;23.3;10.4;12.1;36.7;18.3;11.1;223.8;137.9
2020;5;5;18;0;0;0;0;0;0;0;220.8;67.2
2020;5;5;19;0;0;0;0;0;0;0;220.8;41.7
2020;5;5;20;0;0;0;0;0;0;0;226.2;20.4
2020;5;5;21;0;0;0;0;0;0;0;212.4;3.2
2020;5;5;22;0;0;0;0;0;0;0;172.8;0.3
2020;5;5;23;0;0;0;0;0;0;0;147;0.6
2020;5;5;24;0;0;0;0;0;0;0;76.2;1.4
2020;5;6;1;0;0;0;0;0;0;0;76.2;1.8
2020;5;6;2;0;0;0;0;0;0;0;76.2;0
2020;5;6;3;0;0;0;0;0;0;0;76.2;2.6
2020;5;6;4;0;0;0;0;0;0;0;79.2;1.4
2020;5;6;5;0;0;0;0;0;0;0;82.2;0.8
2020;5;6;6;41.9;21.1;0.6;10.6;30.4;0.5;0.5;153;0
2020;5;6;7;64;31.6;13.1;15.8;53.2;13.1;12.5;229.2;0
2020;5;6;8;76.3;37.4;28.2;18.9;68.7;36.8;26.5;229.2;0
2020;5;6;9;82.6;41.4;40.2;20.2;75.7;55.6;37.9;232.2;0
2020;5;6;10;83.1;41.2;48.5;20.1;76.8;68.2;46.7;229.2;0.5
2020;5;6;11;84.2;42.1;53;20.6;76.1;74.3;50.8;229.2;19.4
2020;5;6;12;82.8;41.5;53.6;20.3;74.6;78.7;51.9;232.2;39.5
2020;5;6;13;82.3;41;51.1;20.3;74.3;76;50.3;229.2;43.6
2020;5;6;14;80.5;40;47.1;19.9;71.2;66.1;46.1;229.2;23.1
2020;5;6;15;77.5;38.5;37.8;19.3;67.1;53.8;37.1;232.2;11
2020;5;6;16;67.8;34.2;25.5;17.1;60;35.9;25.6;226.2;19.3
2020;5;6;17;45.5;22.2;10.6;12.1;37;14.6;11.3;235.2;65.3
2020;5;6;18;0;0;0;0;0;0;0;229.2;105.3
2020;5;6;19;0;0;0;0;0;0;0;229.2;187.2
2020;5;6;20;0;0;0;0;0;0;0;220.8;304.7
2020;5;6;21;0;0;0;0;0;0;0;150;377
2020;5;6;22;0;0;0;0;0;0;0;155.4;301
2020;5;6;23;0;0;0;0;0;0;0;79.2;233.2
2020;5;6;24;0;0;0;0;0;0;0;56.4;250.4
2020;5;7;1;0;0;0;0;0;0;0;79.2;290.5
2020;5;7;2;0;0;0;0;0;0;0;76.2;339.9
2020;5;7;3;0;0;0;0;0;0;0;79.2;375.2
2020;5;7;4;0;0;0;0;0;0;0;76.2;378.1
2020;5;7;5;0;0;0;0;0;0;0;161.4;343
2020;5;7;6;41.7;20.4;0.7;10.3;30.6;0.6;0.5;235.2;241.9
2020;5;7;7;64.4;31.5;14.4;16.2;50.7;12.2;12.6;232.2;140
